word,pos
on,ADP
renal,ADJ
function,NOUN
rather,ADV
than,ADP
its,ADJ
central,ADJ
action,NOUN
.,PUNCT
These,DET
results,NOUN
provide,VERB
a,DET
reasonable,ADJ
explanation,NOUN
for,ADP
the,DET
beneficial,ADJ
effects,NOUN
observed,VERB
in,ADP
some,DET
encephalopathic,ADJ
patients,NOUN
receiving,VERB
L,PROPN
-,PUNCT
dopa,NOUN
.,PUNCT
Heparin,PROPN
-,PUNCT
induced,VERB
thrombocytopenia,NOUN
after,ADP
liver,NOUN
transplantation,NOUN
.,PUNCT
Unfractionated,PROPN
heparin,NOUN
sodium,NOUN
(,PUNCT
UFH,PROPN
),PUNCT
or,CCONJ
low,ADJ
-,PUNCT
molecular,ADJ
weight,NOUN
heparin,NOUN
(,PUNCT
LMWH,PROPN
),PUNCT
is,VERB
used,VERB
in,ADP
anticoagulant,NOUN
protocols,NOUN
at,ADP
several,ADJ
institutions,NOUN
to,PART
prevent,VERB
thrombosis,NOUN
after,ADP
liver,NOUN
transplantation,NOUN
.,PUNCT
Heparin,PROPN
-,PUNCT
induced,VERB
thrombocytopenia,NOUN
(,PUNCT
HIT,PROPN
),PUNCT
is,VERB
an,DET
adverse,ADJ
immune,NOUN
-,PUNCT
mediated,VERB
reaction,NOUN
to,ADP
heparin,NOUN
",",PUNCT
resulting,VERB
in,ADP
platelet,NOUN
count,NOUN
decreases,NOUN
of,ADP
more,ADJ
than,ADP
50%,NUM
.,PUNCT
The,DET
frequencies,NOUN
of,ADP
HIT,PROPN
after,ADP
liver,NOUN
transplantation,NOUN
and,CCONJ
platelet,NOUN
factor,NOUN
4/heparin,NUM
-,PUNCT
reactive,ADJ
antibody,NOUN
(,PUNCT
HIT,PROPN
antibody,NOUN
),PUNCT
positivity,NOUN
in,ADP
liver,NOUN
transplantation,NOUN
patients,NOUN
",",PUNCT
however,ADV
",",PUNCT
are,VERB
unknown,ADJ
.,PUNCT
We,PRON
started,VERB
LMWH,PROPN
(,PUNCT
25,NUM
IU,PROPN
/,SYM
kg,PROPN
/,SYM
h,PUNCT
),PUNCT
on,ADP
postoperative,ADJ
day,NOUN
(,PUNCT
POD,PROPN
),PUNCT
1,NUM
",",PUNCT
switching,VERB
to,ADP
UFH,PROPN
(,PUNCT
5000,NUM
U,PROPN
/,SYM
d,PUNCT
),PUNCT
on,ADP
POD,NOUN
2,NUM
or,CCONJ
3,NUM
.,PUNCT
The,DET
dose,NOUN
of,ADP
UFH,PROPN
was,VERB
changed,VERB
according,VERB
to,ADP
the,DET
activated,ADJ
clotting,NOUN
time,NOUN
level,NOUN
.,PUNCT
HIT,ADP
antibody,NOUN
levels,NOUN
were,VERB
measured,VERB
the,DET
day,NOUN
before,ADP
surgery,NOUN
and,CCONJ
on,ADP
POD,PROPN
7,NUM
and,CCONJ
14,NUM
.,PUNCT
Two,NUM
patients,NOUN
developed,VERB
hepatic,ADJ
artery,NOUN
thrombosis,NOUN
on,ADP
POD,NOUN
11,NUM
and,CCONJ
19,NUM
",",PUNCT
respectively,ADV
",",PUNCT
although,ADP
they,PRON
were,VERB
HIT,VERB
antibody,NOUN
-,PUNCT
negative,ADJ
and,CCONJ
their,ADJ
platelet,NOUN
counts,NOUN
were,VERB
stable,ADJ
.,PUNCT
The,DET
heparin,NOUN
-,PUNCT
induced,VERB
platelet,NOUN
aggregation,NOUN
test,NOUN
was,VERB
negative,ADJ
in,ADP
these,DET
patients,NOUN
.,PUNCT
The,DET
percentage,NOUN
of,ADP
HIT,PROPN
antibody,NOUN
-,PUNCT
positive,ADJ
patients,NOUN
was,VERB
0.5%,NUM
preoperatively,ADV
",",PUNCT
5.6%,NUM
on,ADP
POD,PROPN
7,NUM
",",PUNCT
and,CCONJ
5.6%,NUM
on,ADP
POD,PROPN
14,NUM
.,PUNCT
None,NOUN
of,ADP
the,DET
subjects,NOUN
/,SYM
patients,NOUN
developed,VERB
UFH,PROPN
-,PUNCT
related,VERB
HIT,PROPN
.,PUNCT
In,ADP
our,ADJ
series,NOUN
",",PUNCT
the,DET
occurrence,NOUN
of,ADP
HIT,PROPN
after,ADP
liver,NOUN
transplantation,NOUN
was,VERB
uncommon,ADJ
.,PUNCT
PTU,PROPN
-,PUNCT
associated,VERB
vasculitis,NOUN
in,ADP
a,DET
girl,NOUN
with,ADP
Turner,PROPN
Syndrome,PROPN
and,CCONJ
Graves,PROPN
',PART
disease,NOUN
.,PUNCT
Palpable,ADJ
purpura,NOUN
is,VERB
a,DET
concerning,VERB
clinical,ADJ
finding,VERB
in,ADP
pediatric,ADJ
patients,NOUN
and,CCONJ
can,VERB
have,VERB
many,ADJ
causes,NOUN
",",PUNCT
including,VERB
infectious,ADJ
and,CCONJ
autoimmune,ADJ
processes,NOUN
.,PUNCT
A,DET
rare,ADJ
cause,NOUN
",",PUNCT
drug,NOUN
-,PUNCT
induced,VERB
vasculitis,NOUN
",",PUNCT
may,VERB
result,VERB
from,ADP
the,DET
production,NOUN
of,ADP
antineutrophil,NOUN
cytoplasmic,ADJ
antibodies,NOUN
(,PUNCT
ANCAs,PROPN
),PUNCT
in,ADP
response,NOUN
to,ADP
a,DET
medication,NOUN
.,PUNCT
We,PRON
report,VERB
a,DET
girl,NOUN
with,ADP
Turner,PROPN
syndrome,NOUN
and,CCONJ
Graves,PROPN
',PART
disease,NOUN
who,NOUN
presented,VERB
with,ADP
palpable,ADJ
purpuric,ADJ
lesions,NOUN
.,PUNCT
The,DET
diagnosis,NOUN
of,ADP
propylthiouracil,NOUN
(,PUNCT
PTU)-associated,VERB
vasculitis,NOUN
was,VERB
made,VERB
by,ADP
observation,NOUN
of,ADP
consistent,ADJ
clinical,ADJ
features,NOUN
",",PUNCT
the,DET
detection,NOUN
of,ADP
elevated,ADJ
ANA,PROPN
and,CCONJ
ANCA,PROPN
in,ADP
the,DET
blood,NOUN
",",PUNCT
and,CCONJ
the,DET
observed,ADJ
clinical,ADJ
resolution,NOUN
of,ADP
symptoms,NOUN
following,VERB
withdrawal,NOUN
of,ADP
PTU,PROPN
.,PUNCT
Subsequent,ADJ
treatment,NOUN
of,ADP
persistent,ADJ
hyperthyroidism,NOUN
with,ADP
radioablation,NOUN
did,VERB
not,ADV
result,VERB
in,ADP
an,DET
exacerbation,NOUN
of,ADP
the,DET
vasculitis,NOUN
",",PUNCT
a,DET
complication,NOUN
described,VERB
in,ADP
prior,ADJ
case,NOUN
reports,NOUN
.,PUNCT
Succinylcholine,PROPN
-,PUNCT
induced,VERB
masseter,NOUN
muscle,NOUN
rigidity,NOUN
during,ADP
bronchoscopic,NOUN
removal,NOUN
of,ADP
a,DET
tracheal,ADJ
foreign,ADJ
body,NOUN
.,PUNCT
Masseter,NOUN
muscle,NOUN
rigidity,NOUN
during,ADP
general,ADJ
anesthesia,NOUN
is,VERB
considered,VERB
an,DET
early,ADJ
warning,NOUN
sign,NOUN
of,ADP
a,DET
possible,ADJ
episode,NOUN
of,ADP
malignant,ADJ
hyperthermia,NOUN
.,PUNCT
The,DET
decision,NOUN
whether,ADP
to,PART
continue,VERB
or,CCONJ
discontinue,VERB
the,DET
procedure,NOUN
depends,VERB
on,ADP
the,DET
urgency,NOUN
of,ADP
the,DET
surgery,NOUN
and,CCONJ
severity,NOUN
of,ADP
masseter,NOUN
muscle,NOUN
rigidity,NOUN
.,PUNCT
Here,ADV
",",PUNCT
we,PRON
describe,VERB
a,DET
case,NOUN
of,ADP
severe,ADJ
masseter,NOUN
muscle,NOUN
rigidity,NOUN
(,PUNCT
jaw,NOUN
of,ADP
steel,NOUN
),PUNCT
after,ADP
succinylcholine,NOUN
(,PUNCT
Sch,PROPN
),PUNCT
administration,NOUN
during,ADP
general,ADJ
anesthetic,NOUN
management,NOUN
for,ADP
rigid,ADJ
bronchoscopic,NOUN
removal,NOUN
of,ADP
a,DET
tracheal,ADJ
foreign,ADJ
body,NOUN
.,PUNCT
Anesthesia,NOUN
was,VERB
continued,VERB
uneventfully,ADV
with,ADP
propofol,NOUN
infusion,NOUN
while,ADP
all,DET
facilities,NOUN
were,VERB
available,ADJ
to,PART
detect,VERB
and,CCONJ
treat,VERB
malignant,ADJ
hyperthermia,NOUN
.,PUNCT
Minor,ADJ
neurological,ADJ
dysfunction,NOUN
",",PUNCT
cognitive,ADJ
development,NOUN
",",PUNCT
and,CCONJ
somatic,ADJ
development,NOUN
at,ADP
the,DET
age,NOUN
of,ADP
3,NUM
to,PART
7,NUM
years,NOUN
after,ADP
dexamethasone,NOUN
treatment,NOUN
in,ADP
very,ADV
-,PUNCT
low,ADJ
birth,NOUN
-,PUNCT
weight,NOUN
infants,NOUN
.,PUNCT
The,DET
objective,NOUN
of,ADP
this,DET
study,NOUN
was,VERB
to,PART
assess,VERB
minor,ADJ
neurological,ADJ
dysfunction,NOUN
",",PUNCT
cognitive,ADJ
development,NOUN
",",PUNCT
and,CCONJ
somatic,ADJ
development,NOUN
after,ADP
dexamethasone,NOUN
therapy,NOUN
in,ADP
very,ADV
-,PUNCT
low,ADJ
-,PUNCT
birthweight,NOUN
infants,NOUN
.,PUNCT
Thirty,NUM
-,PUNCT
three,NUM
children,NOUN
after,ADP
dexamethasone,NOUN
treatment,NOUN
were,VERB
matched,VERB
to,ADP
33,NUM
children,NOUN
without,ADP
dexamethasone,NOUN
treatment,NOUN
.,PUNCT
Dexamethasone,PROPN
was,VERB
started,VERB
between,ADP
the,DET
7th,ADJ
and,CCONJ
the,DET
28th,ADJ
day,NOUN
of,ADP
life,NOUN
over,ADP
7,NUM
days,NOUN
with,ADP
a,DET
total,ADJ
dose,NOUN
of,ADP
2.35,NUM
mg,PROPN
/,SYM
kg,PROPN
/,SYM
day,NOUN
.,PUNCT
Exclusion,NOUN
criteria,NOUN
were,VERB
asphyxia,ADJ
",",PUNCT
malformations,NOUN
",",PUNCT
major,ADJ
surgical,ADJ
interventions,NOUN
",",PUNCT
small,ADJ
for,ADP
gestational,ADJ
age,NOUN
",",PUNCT
intraventricular,ADJ
haemorrhage,NOUN
grades,NOUN
III,PROPN
and,CCONJ
IV,PROPN
",",PUNCT
periventricular,ADJ
leukomalacia,NOUN
",",PUNCT
and,CCONJ
severe,ADJ
psychomotor,NOUN
retardation,NOUN
.,PUNCT
Each,DET
child,NOUN
was,VERB
examined,VERB
by,ADP
a,DET
neuropediatrician,ADJ
for,ADP
minor,ADJ
neurological,ADJ
dysfunctions,NOUN
and,CCONJ
tested,VERB
by,ADP
a,DET
psychologist,NOUN
for,ADP
cognitive,ADJ
development,NOUN
with,ADP
a,DET
Kaufman,PROPN
Assessment,PROPN
Battery,PROPN
for,ADP
Children,PROPN
and,CCONJ
a,DET
Draw,PROPN
-,PUNCT
a,DET
-,PUNCT
Man,PROPN
Test,PROPN
.,PUNCT
After,ADP
dexamethasone,NOUN
treatment,NOUN
",",PUNCT
children,NOUN
showed,VERB
a,DET
higher,ADJ
rate,NOUN
of,ADP
minor,ADJ
neurological,ADJ
dysfunctions,NOUN
.,PUNCT
Further,ADV
long,ADJ
-,PUNCT
term,NOUN
follow,NOUN
-,PUNCT
up,NOUN
studies,NOUN
will,VERB
be,VERB
necessary,ADJ
to,PART
fully,ADV
evaluate,VERB
the,DET
impact,NOUN
of,ADP
dexamethasone,NOUN
on,ADP
neurological,ADJ
and,CCONJ
cognitive,ADJ
development,NOUN
.,PUNCT
Force,PROPN
overflow,NOUN
and,CCONJ
levodopa,NOUN
-,PUNCT
induced,VERB
dyskinesias,NOUN
in,ADP
Parkinson,PROPN
's,PART
disease,NOUN
.,PUNCT
We,PRON
assessed,VERB
force,NOUN
coordination,NOUN
of,ADP
the,DET
hand,NOUN
in,ADP
Parkinson,PROPN
's,PART
disease,NOUN
and,CCONJ
its,ADJ
relationship,NOUN
to,ADP
motor,NOUN
complications,NOUN
of,ADP
levodopa,NOUN
therapy,NOUN
",",PUNCT
particularly,ADV
to,ADP
levodopa,VERB
-,PUNCT
induced,VERB
dyskinesias,NOUN
(,PUNCT
LID,PROPN
),PUNCT
.,PUNCT
We,PRON
studied,VERB
two,NUM
groups,NOUN
of,ADP
Parkinson,PROPN
's,PART
disease,NOUN
patients,NOUN
with,ADP
(,PUNCT
Parkinson,PROPN
's,PART
disease,NOUN
+,CCONJ
LID,NOUN
",",PUNCT
n,CCONJ
=,SYM
23,NUM
),PUNCT
and,CCONJ
without,ADP
levodopa,NOUN
-,PUNCT
induced,VERB
dyskinesias,NOUN
(,PUNCT
Parkinson,PROPN
's,PART
disease,NOUN
-,PUNCT
LID,PROPN
",",PUNCT
n,CCONJ
=,SYM
10,NUM
),PUNCT
",",PUNCT
and,CCONJ
age,NOUN
-,PUNCT
matched,VERB
healthy,ADJ
controls,NOUN
.,PUNCT
The,DET
motor,NOUN
score,NOUN
of,ADP
the,DET
Unified,PROPN
Parkinson,PROPN
's,PART
Disease,PROPN
Rating,PROPN
Scale,PROPN
",",PUNCT
a,DET
dyskinesia,NOUN
score,NOUN
and,CCONJ
force,NOUN
in,ADP
a,DET
grip,NOUN
-,PUNCT
lift,NOUN
paradigm,NOUN
were,VERB
assessed,VERB
ON,PROPN
and,CCONJ
OFF,PROPN
levodopa,NOUN
.,PUNCT
A,DET
pathological,ADJ
increase,NOUN
of,ADP
forces,NOUN
was,VERB
seen,VERB
in,ADP
ON,PROPN
-,PUNCT
state,NOUN
in,ADP
Parkinson,PROPN
's,PART
disease,NOUN
+,CCONJ
LID,NOUN
only,ADV
.,PUNCT
In,ADP
Parkinson,PROPN
's,PART
disease,NOUN
+,CCONJ
LID,NOUN
",",PUNCT
the,DET
force,NOUN
involved,VERB
in,ADP
pressing,VERB
down,PART
the,DET
object,NOUN
before,ADP
lifting,NOUN
was,VERB
significantly,ADV
increased,VERB
by,ADP
levodopa,NOUN
(,PUNCT
by,ADP
61%,NUM
",",PUNCT
P,NOUN
<,X
0.05,NUM
),PUNCT
.,PUNCT
In,ADP
contrast,NOUN
",",PUNCT
no,DET
excessive,ADJ
force,NOUN
was,VERB
found,VERB
in,ADP
Parkinson,PROPN
's,PART
disease,NOUN
-,PUNCT
LID,PROPN
.,PUNCT
Peak,PROPN
grip,NOUN
force,NOUN
in,ADP
ON,PROPN
-,PUNCT
state,NOUN
was,VERB
140%,NUM
(,PUNCT
P,NOUN
<,X
0.05,NUM
),PUNCT
higher,ADJ
in,ADP
Parkinson,PROPN
's,PART
disease,NOUN
+,CCONJ
LID,NOUN
than,ADP
in,ADP
Parkinson,PROPN
's,PART
disease,NOUN
-,PUNCT
LID,NOUN
",",PUNCT
while,ADP
static,ADJ
grip,NOUN
force,NOUN
was,VERB
increased,VERB
by,ADP
138%,NUM
(,PUNCT
P,NOUN
<,X
0.01,NUM
),PUNCT
between,ADP
groups,NOUN
.,PUNCT
Severity,NOUN
of,ADP
peak,NOUN
-,PUNCT
dose,NOUN
dyskinesias,NOUN
was,VERB
strongly,ADV
correlated,VERB
with,ADP
grip,NOUN
force,NOUN
in,ADP
ON,PROPN
-,PUNCT
state,NOUN
(,PUNCT
r,NOUN
=,SYM
0.79,NUM
with,ADP
peak,NOUN
force,NOUN
",",PUNCT
P,PROPN
<,X
0.01,NUM
),PUNCT
.,PUNCT
Force,PROPN
excess,NOUN
was,VERB
only,ADV
observed,VERB
in,ADP
patients,NOUN
with,ADP
LID,PROPN
and,CCONJ
motor,NOUN
fluctuations,NOUN
.,PUNCT
A,DET
close,ADJ
relationship,NOUN
was,VERB
seen,VERB
between,ADP
the,DET
overshooting,NOUN
of,ADP
forces,NOUN
and,CCONJ
dyskinesias,NOUN
in,ADP
the,DET
ON,PROPN
-,PUNCT
drug,NOUN
condition,NOUN
.,PUNCT
We,PRON
postulate,VERB
that,ADP
both,DET
LID,PROPN
and,CCONJ
grip,NOUN
force,NOUN
excess,ADJ
share,NOUN
common,ADJ
pathophysiological,ADJ
mechanisms,NOUN
related,VERB
to,ADP
motor,NOUN
fluctuations,NOUN
.,PUNCT
Postinfarction,PROPN
ventricular,ADJ
septal,ADJ
defect,NOUN
associated,VERB
with,ADP
long,ADJ
-,PUNCT
term,NOUN
steroid,NOUN
therapy,NOUN
.,PUNCT
Two,NUM
cases,NOUN
of,ADP
postinfarction,NOUN
ventricular,ADJ
septal,NOUN
rupture,NOUN
in,ADP
patients,NOUN
on,ADP
long,ADJ
-,PUNCT
term,NOUN
steroid,NOUN
therapy,NOUN
are,VERB
presented,VERB
and,CCONJ
the,DET
favourable,ADJ
outcome,NOUN
in,ADP
both,DET
cases,NOUN
described,VERB
.,PUNCT
A,DET
possible,ADJ
association,NOUN
between,ADP
steroid,NOUN
therapy,NOUN
and,CCONJ
subsequent,ADJ
postinfarction,NOUN
septal,ADJ
rupture,NOUN
is,VERB
discussed,VERB
.,PUNCT
Angioedema,PROPN
associated,VERB
with,ADP
droperidol,ADJ
administration,NOUN
.,PUNCT
Angioedema,PROPN
",",PUNCT
also,ADV
known,VERB
as,ADP
angioneurotic,ADJ
edema,NOUN
or,CCONJ
Quincke,PROPN
's,PART
disease,NOUN
",",PUNCT
is,VERB
a,DET
well,ADV
-,PUNCT
demarcated,VERB
",",PUNCT
localized,VERB
edema,NOUN
involving,VERB
the,DET
subcutaneous,ADJ
tissues,NOUN
that,ADJ
may,VERB
cause,VERB
upper,ADJ
-,PUNCT
airway,NOUN
obstruction,NOUN
.,PUNCT
We,PRON
report,VERB
the,DET
case,NOUN
of,ADP
a,DET
previously,ADV
healthy,ADJ
19-year,NUM
-,PUNCT
old,ADJ
man,NOUN
with,ADP
no,DET
known,VERB
drug,NOUN
allergies,NOUN
in,ADP
whom,NOUN
angioedema,VERB
with,ADP
significant,ADJ
tongue,NOUN
swelling,VERB
and,CCONJ
protrusion,NOUN
developed,VERB
within,ADP
10,NUM
minutes,NOUN
of,ADP
the,DET
administration,NOUN
of,ADP
a,DET
single,ADJ
IV,PROPN
dose,NOUN
of,ADP
droperidol,NOUN
.,PUNCT
Clarithromycin,PROPN
-,PUNCT
associated,VERB
visual,ADJ
hallucinations,NOUN
in,ADP
a,DET
patient,NOUN
with,ADP
chronic,ADJ
renal,ADJ
failure,NOUN
on,ADP
continuous,ADJ
ambulatory,ADJ
peritoneal,NOUN
dialysis,NOUN
.,PUNCT
Visual,ADJ
hallucinations,NOUN
are,VERB
a,DET
rare,ADJ
event,NOUN
in,ADP
chronic,ADJ
renal,ADJ
failure,NOUN
and,CCONJ
not,ADV
related,VERB
to,ADP
uremia,NOUN
per,X
se,X
.,PUNCT
Unreported,PROPN
in,ADP
the,DET
literature,NOUN
is,VERB
visual,ADJ
hallucinations,NOUN
occurring,VERB
in,ADP
association,NOUN
with,ADP
the,DET
new,ADJ
macrolide,NOUN
antibiotic,NOUN
",",PUNCT
clarithromycin,NOUN
.,PUNCT
We,PRON
describe,VERB
such,ADJ
a,DET
case,NOUN
in,ADP
a,DET
patient,NOUN
with,ADP
end,NOUN
-,PUNCT
stage,NOUN
renal,ADJ
disease,NOUN
(,PUNCT
ESRD,PROPN
),PUNCT
maintained,VERB
on,ADP
continuous,ADJ
ambulatory,ADJ
peritoneal,NOUN
dialysis,NOUN
(,PUNCT
CAPD,PROPN
),PUNCT
.,PUNCT
The,DET
combination,NOUN
of,ADP
a,DET
relatively,ADV
high,ADJ
dose,NOUN
of,ADP
clarithromycin,NOUN
in,ADP
face,NOUN
of,ADP
chronic,ADJ
renal,ADJ
failure,NOUN
in,ADP
a,DET
functionally,ADV
anephric,ADJ
patient,NOUN
",",PUNCT
with,ADP
underlying,ADJ
aluminum,NOUN
intoxication,NOUN
",",PUNCT
may,VERB
have,VERB
facilitated,VERB
the,DET
appearance,NOUN
of,ADP
this,DET
neurotoxic,ADJ
side,NOUN
effect,NOUN
.,PUNCT
It,PRON
is,VERB
important,ADJ
to,PART
understand,VERB
the,DET
pharmacokinetics,NOUN
of,ADP
medications,NOUN
in,ADP
face,NOUN
of,ADP
chronic,ADJ
renal,ADJ
failure,NOUN
",",PUNCT
the,DET
possibility,NOUN
of,ADP
drug,NOUN
interactions,NOUN
",",PUNCT
and,CCONJ
how,ADV
these,DET
factors,NOUN
should,VERB
help,VERB
guide,VERB
medication,NOUN
therapy,NOUN
in,ADP
the,DET
ESRD,PROPN
patient,NOUN
.,PUNCT
Acute,PROPN
renal,ADJ
toxicity,NOUN
of,ADP
doxorubicin,NOUN
(,PUNCT
adriamycin)-loaded,VERB
cyanoacrylate,NOUN
nanoparticles,NOUN
.,PUNCT
Acute,PROPN
doxorubicin,NOUN
-,PUNCT
loaded,VERB
nanoparticle,NOUN
(,PUNCT
DXNP,PROPN
),PUNCT
renal,ADJ
toxicity,NOUN
was,VERB
explored,VERB
in,ADP
both,DET
normal,ADJ
rats,NOUN
and,CCONJ
rats,NOUN
with,ADP
experimental,ADJ
glomerulonephritis,NOUN
.,PUNCT
In,ADP
normal,ADJ
rats,NOUN
",",PUNCT
2/6,NUM
rats,NOUN
given,VERB
free,ADJ
doxorubicin,NOUN
(,PUNCT
DX,PROPN
),PUNCT
(,PUNCT
5,NUM
mg,PROPN
/,SYM
kg,PROPN
),PUNCT
died,VERB
within,ADP
one,NUM
week,NOUN
",",PUNCT
whereas,ADP
all,DET
control,NOUN
animals,NOUN
and,CCONJ
all,DET
rats,NOUN
having,VERB
received,VERB
free,ADJ
NP,PROPN
or,CCONJ
DXNP,PROPN
survived,VERB
.,PUNCT
A,DET
3,NUM
times,NOUN
higher,ADJ
proteinuria,NOUN
appeared,VERB
in,ADP
animals,NOUN
treated,VERB
with,ADP
DXNP,PROPN
than,ADP
in,ADP
those,DET
treated,VERB
with,ADP
DX,PROPN
.,PUNCT
Free,ADJ
NP,PROPN
did,VERB
not,ADV
provoke,VERB
any,DET
proteinuria,NOUN
.,PUNCT
Two,NUM
hr,ADJ
post,NOUN
-,PUNCT
injection,NOUN
",",PUNCT
DXNP,PROPN
was,VERB
2.7,NUM
times,NOUN
more,ADV
concentrated,ADJ
in,ADP
kidneys,NOUN
than,ADP
free,ADJ
DX,PROPN
(,PUNCT
p,NOUN
<,X
0.025,NUM
),PUNCT
.,PUNCT
In,ADP
rats,NOUN
with,ADP
immune,ADJ
experimental,ADJ
glomerulonephritis,NOUN
",",PUNCT
5/6,NUM
rats,NOUN
given,VERB
DX,PROPN
died,VERB
within,ADP
7,NUM
days,NOUN
",",PUNCT
in,ADP
contrast,NOUN
to,ADP
animals,NOUN
treated,VERB
by,ADP
DXNP,PROPN
",",PUNCT
NP,PROPN
",",PUNCT
or,CCONJ
untreated,ADJ
",",PUNCT
which,ADJ
all,DET
survived,VERB
.,PUNCT
Proteinuria,PROPN
appeared,VERB
in,ADP
all,DET
series,NOUN
",",PUNCT
but,CCONJ
was,VERB
2,NUM
-,SYM
5,NUM
times,NOUN
more,ADV
intense,ADJ
(,PUNCT
p,NOUN
>,X
0.001,NUM
),PUNCT
and,CCONJ
prolonged,VERB
after,ADP
doxorubicin,ADJ
treatment,NOUN
(,PUNCT
400,NUM
-,SYM
700,NUM
mg,NUM
/,SYM
day,NOUN
),PUNCT
",",PUNCT
without,ADP
significant,ADJ
difference,NOUN
between,ADP
DXNP,PROPN
and,CCONJ
DX,PROPN
.,PUNCT
These,DET
results,NOUN
demonstrate,VERB
that,ADP
",",PUNCT
in,ADP
these,DET
experimental,ADJ
conditions,NOUN
",",PUNCT
DXNP,PROPN
killed,VERB
less,ADJ
animals,NOUN
than,ADP
free,ADJ
DX,PROPN
",",PUNCT
despite,ADP
of,ADP
an,DET
enhanced,ADJ
renal,ADJ
toxicity,NOUN
of,ADP
the,DET
former,ADJ
.,PUNCT
Both,DET
effects,NOUN
(,PUNCT
better,ADJ
survival,NOUN
and,CCONJ
nephrosis,NOUN
),PUNCT
are,VERB
most,ADV
probably,ADV
related,VERB
to,ADP
an,DET
enhanced,ADJ
capture,NOUN
of,ADP
DXNP,PROPN
by,ADP
cells,NOUN
of,ADP
the,DET
mononuclear,NOUN
phagocyte,NOUN
system,NOUN
",",PUNCT
including,VERB
mesangial,ADJ
cells,NOUN
.,PUNCT
Etoposide,ADV
-,PUNCT
related,VERB
myocardial,ADJ
infarction,NOUN
.,PUNCT
The,DET
occurrence,NOUN
of,ADP
a,DET
myocardial,ADJ
infarction,NOUN
is,VERB
reported,VERB
after,ADP
chemotherapy,NOUN
containing,VERB
etoposide,ADV
",",PUNCT
in,ADP
a,DET
man,NOUN
with,ADP
no,DET
risk,NOUN
factors,NOUN
for,ADP
coronary,ADJ
heart,NOUN
disease,NOUN
.,PUNCT
Subjective,ADJ
assessment,NOUN
of,ADP
sexual,ADJ
dysfunction,NOUN
of,ADP
patients,NOUN
on,ADP
long,ADJ
-,PUNCT
term,NOUN
administration,NOUN
of,ADP
digoxin,NOUN
.,PUNCT
Various,ADJ
data,NOUN
suggest,VERB
that,ADP
male,ADJ
patients,NOUN
who,NOUN
have,VERB
received,VERB
digoxin,NOUN
on,ADP
a,DET
longterm,NOUN
basis,NOUN
have,VERB
increased,VERB
levels,NOUN
of,ADP
serum,NOUN
estrogen,NOUN
and,CCONJ
decreased,VERB
levels,NOUN
of,ADP
plasma,NOUN
testosterone,NOUN
and,CCONJ
luteinizing,VERB
hormone,NOUN
(,PUNCT
LH,PROPN
),PUNCT
.,PUNCT
This,DET
study,NOUN
was,VERB
undertaken,VERB
to,PART
investigate,VERB
the,DET
links,NOUN
between,ADP
the,DET
long,ADJ
-,PUNCT
term,NOUN
administration,NOUN
of,ADP
digoxin,NOUN
therapy,NOUN
and,CCONJ
sexual,ADJ
behavior,NOUN
",",PUNCT
and,CCONJ
the,DET
effect,NOUN
of,ADP
digoxin,NOUN
on,ADP
plasma,NOUN
levels,NOUN
of,ADP
estradiol,NOUN
",",PUNCT
testosterone,NOUN
",",PUNCT
and,CCONJ
LH,PROPN
.,PUNCT
The,DET
patients,NOUN
of,ADP
the,DET
study,NOUN
and,CCONJ
control,NOUN
group,NOUN
(,PUNCT
without,ADP
digoxin,NOUN
),PUNCT
were,VERB
of,ADP
similar,ADJ
cardiac,ADJ
functional,ADJ
capacity,NOUN
and,CCONJ
age,NOUN
(,PUNCT
25,NUM
-,SYM
40,NUM
years,NOUN
),PUNCT
and,CCONJ
were,VERB
randomly,ADV
selected,VERB
from,ADP
the,DET
rheumatic,ADJ
heart,NOUN
disease,NOUN
patients,NOUN
.,PUNCT
The,DET
findings,NOUN
support,VERB
the,DET
reports,NOUN
concerning,VERB
digoxin,ADJ
effect,NOUN
on,ADP
plasma,NOUN
estradiol,NOUN
",",PUNCT
testosterone,NOUN
",",PUNCT
and,CCONJ
LH,PROPN
.,PUNCT
Tests,NOUN
used,VERB
to,PART
evaluate,VERB
the,DET
changes,NOUN
in,ADP
sexual,ADJ
behavior,NOUN
showed,VERB
a,DET
significant,ADJ
decrease,NOUN
in,ADP
sexual,ADJ
desire,NOUN
",",PUNCT
sexual,ADJ
excitement,NOUN
phase,NOUN
(,PUNCT
erection,NOUN
),PUNCT
",",PUNCT
and,CCONJ
frequency,NOUN
of,ADP
sexual,ADJ
relations,NOUN
in,ADP
the,DET
study,NOUN
group,NOUN
.,PUNCT
Fatal,ADJ
aplastic,ADJ
anemia,NOUN
due,ADP
to,ADP
indomethacin,NOUN
--,PUNCT
lymphocyte,NOUN
transformation,NOUN
tests,NOUN
in,ADP
vitro,NOUN
.,PUNCT
Although,ADP
indomethacin,NOUN
has,VERB
been,VERB
implicated,VERB
as,ADP
a,DET
possible,ADJ
cause,NOUN
of,ADP
aplastic,ADJ
anemia,NOUN
on,ADP
the,DET
basis,NOUN
of,ADP
a,DET
few,ADJ
clinical,ADJ
observations,NOUN
",",PUNCT
its,ADJ
role,NOUN
has,VERB
not,ADV
been,VERB
definitely,ADV
established,VERB
.,PUNCT
A,DET
case,NOUN
of,ADP
fatal,ADJ
aplastic,ADJ
