word,label
or,O
short,O
-,O
term,O
infusions,O
administered,O
with,O
Mesna,I-Entity
.,O
Four,O
patients,O
developed,O
transient,O
microscopic,O
hematuria,I-Entity
at,O
400,O
",",O
450,O
",",O
and,O
500,O
mg,O
/,O
m2/d,O
.,O
There,O
were,O
no,O
instances,O
of,O
macroscopic,O
hematuria,I-Entity
.,O
At,O
550,O
mg,O
/,O
m2/d,O
",",O
three,O
patients,O
experienced,O
nonurologic,O
toxicity,I-Entity
;,O
confusion,I-Entity
(,O
1,O
),O
",",O
nausea,I-Entity
(,O
1,O
),O
",",O
and,O
Grade,O
2,O
leukopenia,I-Entity
(,O
1,O
),O
.,O
The,O
frequency,O
and,O
predictability,O
of,O
hematuria,I-Entity
are,O
not,O
precise,O
",",O
and,O
at,O
least,O
daily,O
monitoring,O
by,O
urine,O
Hematest,O
is,O
essential,O
",",O
adding,O
Mesna,I-Entity
to,O
the,O
infusate,O
in,O
patients,O
with,O
persistent,O
hematuria,I-Entity
.,O
The,O
protracted,O
infusion,O
schedule,O
for,O
ifosfamide,I-Entity
permits,O
convenient,O
outpatient,O
administration,O
without,O
Mesna,I-Entity
and,O
reduces,O
the,O
drug,O
cost,O
of,O
clinical,O
usage,O
of,O
this,O
agent,O
by,O
up,O
to,O
890,O
per,O
cycle,O
.,O
Myocardial,B-Entity
infarction,I-Entity
in,O
pregnancy,O
associated,O
with,O
clomiphene,B-Entity
citrate,I-Entity
for,O
ovulation,O
induction,O
:,O
a,O
case,O
report,O
.,O
BACKGROUND,O
:,O
Clomiphene,B-Entity
citrate,I-Entity
(,O
CC,I-Entity
),O
is,O
commonly,O
prescribed,O
for,O
ovulation,O
induction,O
.,O
Thromboembolism,I-Entity
is,O
a,O
rare,O
but,O
life,O
-,O
threatening,O
complication,O
that,O
has,O
been,O
reported,O
after,O
ovulation,O
induction,O
with,O
CC,I-Entity
.,O
coronary,B-Entity
thrombosis,I-Entity
or,O
thromboembolism,I-Entity
with,O
subsequent,O
clot,O
lysis,O
has,O
been,O
suggested,O
as,O
one,O
of,O
the,O
most,O
common,O
causes,O
of,O
myocardial,B-Entity
infarction,I-Entity
(,O
MI,I-Entity
),O
during,O
pregnancy,O
",",O
with,O
a,O
subsequently,O
normal,O
coronary,O
angiogram,O
.,O
A,O
33-year,O
-,O
old,O
woman,O
with,O
a,O
5-week,O
gestation,O
had,O
recently,O
received,O
CC,I-Entity
for,O
ovulation,O
induction,O
and,O
presented,O
with,O
chest,B-Entity
pain,I-Entity
.,O
An,O
electrocardiogram,O
showed,O
a,O
lateral,O
and,O
anterior,O
wall,O
myocardial,B-Entity
infarction,I-Entity
.,O
At,O
the,O
time,O
of,O
admission,O
",",O
the,O
patient,O
was,O
at,O
high,O
risk,O
of,O
radiation,B-Entity
injury,I-Entity
to,O
the,O
fetus,O
",",O
so,O
a,O
coronary,O
angiogram,O
was,O
postponed,O
until,O
the,O
second,O
trimester,O
.,O
This,O
appears,O
to,O
be,O
the,O
first,O
reported,O
case,O
documenting,O
a,O
possible,O
association,O
between,O
CC,I-Entity
and,O
myocardial,B-Entity
infarction,I-Entity
.,O
Thrombosis,I-Entity
might,O
be,O
a,O
rare,O
but,O
hazardous,O
complication,O
of,O
CC,I-Entity
.,O
Hepatonecrosis,I-Entity
and,O
cholangitis,I-Entity
related,O
to,O
long,O
-,O
term,O
phenobarbital,I-Entity
therapy,O
:,O
an,O
autopsy,O
report,O
of,O
two,O
patients,O
.,O
Phenobarbital,I-Entity
(,O
PB,I-Entity
),O
has,O
a,O
reputation,O
for,O
safety,O
",",O
and,O
it,O
is,O
commonly,O
believed,O
that,O
PB,I-Entity
-,O
related,O
increases,O
in,O
serum,O
aminotransferase,O
levels,O
do,O
not,O
indicate,O
or,O
predict,O
the,O
development,O
of,O
significant,O
chronic,O
liver,B-Entity
disease,I-Entity
.,O
Here,O
we,O
report,O
of,O
two,O
adult,O
patients,O
with,O
a,O
long,O
history,O
of,O
epilepsy,I-Entity
treated,O
with,O
PB,I-Entity
who,O
died,O
suddenly,O
:,O
one,O
as,O
consequence,O
of,O
cardiac,B-Entity
arrest,I-Entity
",",O
the,O
other,O
of,O
acute,O
bronchopneumonia,I-Entity
.,O
At,O
autopsy,O
",",O
analysis,O
of,O
liver,O
parenchyma,O
revealed,O
rich,O
portal,O
inflammatory,O
infiltrate,O
",",O
which,O
consisted,O
of,O
mixed,O
eosinophil,O
and,O
monocyte,O
cells,O
",",O
associated,O
with,O
several,O
foci,O
of,O
necrosis,I-Entity
surrounded,O
by,O
a,O
hard,O
ring,O
of,O
non,O
-,O
specific,O
granulomatous,O
tissue,O
.,O
Our,O
findings,O
illustrate,O
that,O
PB,I-Entity
may,O
be,O
associated,O
with,O
chronic,O
liver,B-Entity
damage,I-Entity
",",O
which,O
may,O
lead,O
to,O
more,O
serious,O
and,O
deleterious,O
consequences,O
.,O
For,O
this,O
reason,O
",",O
each,O
clinician,O
should,O
recognize,O
this,O
entity,O
in,O
the,O
differential,O
diagnosis,O
of,O
PB,I-Entity
-,O
related,O
asymptomatic,O
chronic,B-Entity
hepatic,I-Entity
enzyme,I-Entity
dysfunction,I-Entity
.,O
Ethambutol,I-Entity
-,O
associated,O
optic,B-Entity
neuropathy,I-Entity
.,O
Ethambutol,I-Entity
is,O
used,O
in,O
the,O
treatment,O
of,O
tuberculosis,I-Entity
",",O
which,O
is,O
still,O
prevalent,O
in,O
Southeast,O
Asia,O
",",O
and,O
can,O
be,O
associated,O
with,O
permanent,O
visual,B-Entity
loss,I-Entity
.,O
We,O
report,O
3,O
cases,O
which,O
presented,O
with,O
bitemporal,B-Entity
hemianopia,I-Entity
.,O
Three,O
patients,O
with,O
ethambutol,I-Entity
-,O
associated,O
toxic,O
optic,B-Entity
neuropathy,I-Entity
are,O
described,O
.,O
All,O
3,O
patients,O
had,O
loss,B-Entity
of,I-Entity
central,I-Entity
visual,I-Entity
acuity,I-Entity
",",I-Entity
colour,I-Entity
vision,I-Entity
(,I-Entity
Ishihara,I-Entity
),I-Entity
and,I-Entity
visual,I-Entity
field,I-Entity
.,O
The,O
visual,B-Entity
field,I-Entity
loss,I-Entity
had,O
a,O
bitemporal,O
flavour,O
",",O
suggesting,O
involvement,O
of,O
the,O
optic,O
chiasm,O
.,O
Despite,O
stopping,O
ethambutol,I-Entity
on,O
diagnosis,O
",",O
visual,O
function,O
continued,O
to,O
deteriorate,O
for,O
a,O
few,O
months,O
.,O
All,O
3,O
patients,O
had,O
some,O
permanent,O
loss,B-Entity
of,I-Entity
visual,I-Entity
function,I-Entity
.,O
Ethambutol,I-Entity
usage,O
is,O
associated,O
with,O
permanent,O
visual,B-Entity
loss,I-Entity
and,O
should,O
be,O
avoided,O
if,O
possible,O
or,O
used,O
with,O
caution,O
and,O
proper,O
ophthalmological,O
follow,O
-,O
up,O
.,O
The,O
author,O
postulates,O
that,O
in,O
cases,O
of,O
ethambutol,I-Entity
associated,O
chiasmopathy,O
",",O
ethambutol,I-Entity
may,O
initially,O
affect,O
the,O
optic,O
nerves,O
and,O
subsequently,O
progress,O
to,O
involve,O
the,O
optic,O
chiasm,O
.,O
Tolerability,O
of,O
nimesulide,I-Entity
and,O
paracetamol,I-Entity
in,O
patients,O
with,O
NSAID,I-Entity
-,O
induced,O
urticaria,I-Entity
/,O
angioedema,I-Entity
.,O
Previous,O
studies,O
evaluated,O
the,O
tolerance,O
of,O
nimesulide,I-Entity
and,O
paracetamol,I-Entity
in,O
subjects,O
with,O
cutaneous,O
",",O
respiratory,O
and,O
anaphylactoid,O
reactions,O
induced,O
by,O
nonsteroidal,B-Entity
anti,I-Entity
-,I-Entity
inflammatory,I-Entity
drugs,I-Entity
(,O
NSAIDs,I-Entity
),O
.,O
In,O
this,O
study,O
we,O
investigated,O
tolerability,O
and,O
reliability,O
of,O
nimesulide,I-Entity
and,O
paracetamol,I-Entity
in,O
a,O
very,O
large,O
number,O
of,O
patients,O
with,O
an,O
exclusive,O
well,O
-,O
documented,O
history,O
of,O
NSAID,I-Entity
-,O
induced,O
urticaria,I-Entity
/,O
angioedema,I-Entity
.,O
Furthermore,O
",",O
we,O
evaluated,O
whether,O
some,O
factors,O
have,O
the,O
potential,O
to,O
increase,O
the,O
risk,O
of,O
reaction,O
to,O
paracetamol,I-Entity
and,O
nimesulide,I-Entity
.,O
A,O
single,O
-,O
placebo,O
-,O
controlled,O
oral,O
challenge,O
procedure,O
with,O
nimesulide,I-Entity
or,O
paracetamol,I-Entity
was,O
applied,O
to,O
829,O
patients,O
with,O
a,O
history,O
of,O
NSAID,I-Entity
-,O
induced,O
urticaria,I-Entity
/,O
angioedema,I-Entity
.,O
patients,O
experienced,O
reactions,O
to,O
nimesulide,I-Entity
or,O
paracetamol,I-Entity
.,O
Of,O
the,O
715,O
patients,O
tested,O
with,O
nimesulide,I-Entity
62,O
(,O
8.6%,O
),O
showed,O
a,O
positive,O
test,O
",",O
while,O
of,O
114,O
subjects,O
submitted,O
to,O
the,O
challenge,O
with,O
paracetamol,I-Entity
",",O
13,O
(,O
9.6%,O
),O
did,O
not,O
tolerate,O
this,O
drug,O
.,O
Furthermore,O
",",O
18.28%,O
of,O
patients,O
with,O
a,O
history,O
of,O
chronic,O
urticaria,I-Entity
and,O
11.8%,O
of,O
subjects,O
with,O
an,O
history,O
of,O
NSAID,I-Entity
-,O
induced,O
urticaria,I-Entity
/,O
angioedema,I-Entity
or,O
angioedema,I-Entity
alone,O
(,O
with,O
or,O
without,O
chronic,O
urticaria,I-Entity
),O
resulted,O
to,O
be,O
intolerant,O
to,O
alternative,O
drugs,O
.,O
Taken,O
together,O
",",O
our,O
results,O
confirm,O
the,O
good,O
tolerability,O
of,O
nimesulide,I-Entity
and,O
paracetamol,I-Entity
in,O
patients,O
who,O
experienced,O
urticaria,I-Entity
/,O
angioedema,I-Entity
caused,O
by,O
NSAIDs,I-Entity
.,O
However,O
",",O
the,O
risk,O
of,O
reaction,O
to,O
these,O
alternative,O
study,O
drugs,O
is,O
statistically,O
increased,O
by,O
a,O
history,O
of,O
chronic,O
urticaria,I-Entity
and,O
",",O
above,O
all,O
",",O
by,O
a,O
history,O
of,O
NSAID,I-Entity
-,O
induced,O
angioedema,I-Entity
.,O
Effects,O
of,O
verapamil,I-Entity
on,O
atrial,B-Entity
fibrillation,I-Entity
and,O
its,O
electrophysiological,O
determinants,O
in,O
dogs,O
.,O
Atrial,B-Entity
tachycardia,I-Entity
-,O
induced,O
remodeling,O
promotes,O
the,O
occurrence,O
and,O
maintenance,O
of,O
atrial,B-Entity
fibrillation,I-Entity
(,O
AF,I-Entity
),O
and,O
decreases,O
L,O
-,O
type,O
Ca(2,I-Entity
+,O
),O
current,O
.,O
There,O
is,O
also,O
a,O
clinical,O
suggestion,O
that,O
acute,O
L,O
-,O
type,O
Ca(2,I-Entity
),O
channel,O
blockade,O
can,O
promote,O
AF,I-Entity
",",O
consistent,O
with,O
an,O
AF,I-Entity
promoting,O
effect,O
of,O
Ca(2,I-Entity
+,O
),O
channel,O
inhibition,O
.,O
METHODS,O
:,O
To,O
evaluate,O
the,O
potential,O
mechanisms,O
of,O
AF,I-Entity
promotion,O
by,O
Ca(2,I-Entity
+,O
),O
channel,O
blockers,O
",",O
we,O
administered,O
verapamil,I-Entity
to,O
morphine,I-Entity
-,O
chloralose,I-Entity
anesthetized,O
dogs,O
.,O
Diltiazem,I-Entity
was,O
used,O
as,O
a,O
comparison,O
drug,O
and,O
autonomic,O
blockade,O
with,O
atropine,I-Entity
and,O
nadolol,I-Entity
was,O
applied,O
in,O
some,O
experiments,O
.,O
Epicardial,O
mapping,O
with,O
240,O
epicardial,O
electrodes,O
was,O
used,O
to,O
evaluate,O
activation,O
during,O
AF,I-Entity
.,O
RESULTS,O
:,O
Verapamil,I-Entity
caused,O
AF,I-Entity
promotion,O
in,O
six,O
dogs,O
",",O
increasing,O
mean,O
duration,O
of,O
AF,I-Entity
induced,O
by,O
burst,O
pacing,O
",",O
from,O
8+/-4,O
s,O
(,O
mean+/-S.E.,O
),O
to,O
95+/-39,O
s,O
(,O
P<0.01,O
vs.,O
control,O
),O
at,O
a,O
loading,O
dose,O
of,O
0.1,O
mg,O
/,O
kg,O
and,O
228+/-101,O
s,O
(,O
P<0.0005,O
vs.,O
control,O
),O
at,O
a,O
dose,O
of,O
0.2,O
mg,O
/,O
kg,O
.,O
Underlying,O
electrophysiological,O
mechanisms,O
were,O
studied,O
in,O
detail,O
in,O
five,O
additional,O
dogs,O
under,O
control,O
conditions,O
and,O
in,O
the,O
presence,O
of,O
the,O
higher,O
dose,O
of,O
verapamil,I-Entity
.,O
In,O
these,O
experiments,O
",",O
verapamil,I-Entity
shortened,O
mean,O
effective,O
refractory,O
period,O
(,O
ERP,O
),O
from,O
122+/-5,O
to,O
114+/-4,O
ms,O
(,O
P<0.02,O
),O
at,O
a,O
cycle,O
length,O
of,O
300,O
ms,O
",",O
decreased,O
ERP,O
heterogeneity,O
(,O
from,O
15+/-1,O
to,O
10+/-1%,O
",",O
P<0.05,O
),O
",",O
heterogeneously,O
accelerated,O
atrial,O
conduction,O
and,O
decreased,O
the,O
cycle,O
length,O
of,O
AF,I-Entity
(,O
94+/-4,O
to,O
84+/-3,O
ms,O
",",O
P<0.005,O
),O
.,O
Diltiazem,I-Entity
did,O
not,O
affect,O
ERP,O
",",O
AF,I-Entity
cycle,O
length,O
or,O
AF,I-Entity
duration,O
",",O
but,O
produced,O
conduction,O
acceleration,O
similar,O
to,O
that,O
caused,O
by,O
verapamil,I-Entity
(,O
n=5,O
),O
.,O
In,O
the,O
presence,O
of,O
autonomic,O
blockade,O
",",O
verapamil,I-Entity
failed,O
to,O
promote,O
AF,I-Entity
and,O
increased,O
",",O
rather,O
than,O
decreasing,O
",",O
refractoriness,O
.,O
Neither,O
verapamil,I-Entity
nor,O
diltiazem,I-Entity
affected,O
atrial,O
conduction,O
in,O
the,O
presence,O
of,O
autonomic,O
blockade,O
.,O
Epicardial,O
mapping,O
suggested,O
that,O
verapamil,I-Entity
promoted,O
AF,I-Entity
by,O
increasing,O
the,O
number,O
of,O
simultaneous,O
wavefronts,O
reflected,O
by,O
separate,O
zones,O
of,O
reactivation,O
in,O
each,O
cycle,O
.,O
:,O
Verapamil,I-Entity
promotes,O
AF,I-Entity
in,O
normal,O
dogs,O
by,O
promoting,O
multiple,O
circuit,O
reentry,O
",",O
an,O
effect,O
dependent,O
on,O
intact,O
autonomic,O
tone,O
and,O
not,O
shared,O
by,O
diltiazem,I-Entity
.,O
Hypotension,I-Entity
",",O
bradycardia,I-Entity
",",O
and,O
asystole,I-Entity
after,O
high,O
-,O
dose,O
intravenous,O
methylprednisolone,I-Entity
in,O
a,O
monitored,O
patient,O
.,O
We,O
report,O
a,O
case,O
of,O
hypotension,I-Entity
",",O
bradycardia,I-Entity
",",O
and,O
asystole,I-Entity
after,O
intravenous,O
administration,O
of,O
high,O
-,O
dose,O
methylprednisolone,I-Entity
in,O
a,O
73-year,O
-,O
old,O
patient,O
who,O
underwent,O
electrocardiographic,O
(,O
ECG,O
),O
monitoring,O
throughout,O
the,O
episode,O
.,O
There,O
was,O
a,O
history,O
of,O
ischemic,I-Entity
cardiac,B-Entity
disease,I-Entity
9,O
years,O
earlier,O
.,O
The,O
patient,O
was,O
admitted,O
with,O
a,O
pulmonary,B-Entity
-,I-Entity
renal,I-Entity
syndrome,I-Entity
with,O
hemoptysis,I-Entity
",",O
rapidly,O
progressive,O
renal,B-Entity
failure,I-Entity
",",O
and,O
hypoxemia,I-Entity
that,O
required,O
mechanical,O
ventilation,O
in,O
the,O
intensive,O
care,O
unit,O
.,O
The,O
ECG,O
showed,O
a,O
junctional,O
rhythm,O
without,O
ventricular,B-Entity
arrhythmia,I-Entity
.,O
This,O
study,O
reviews,O
the,O
current,O
proposed,O
mechanisms,O
of,O
sudden,B-Entity
death,I-Entity
after,O
a,O
high,O
dose,O
of,O
intravenous,O
methylprednisolone,I-Entity
(,O
IVMP,I-Entity
),O
.,O
Rapid,O
infusion,O
and,O
underlying,O
cardiac,B-Entity
disease,I-Entity
were,O
important,O
risk,O
factors,O
in,O
the,O
case,O
reported,O
here,O
",",O
and,O
the,O
authors,O
discount,O
ventricular,B-Entity
arrhythmia,I-Entity
as,O
the,O
main,O
mechanism,O
.,O
Lifetime,O
treatment,O
of,O
mice,O
with,O
azidothymidine,I-Entity
(,O
AZT,I-Entity
),O
produces,O
myelodysplasia,I-Entity
.,O
AZT,I-Entity
has,O
induced,O
a,O
macrocytic,B-Entity
anemia,I-Entity
in,O
AIDS,I-Entity
patients,O
on,O
long,O
term,O
AZT,I-Entity
therapy,O
.,O
It,O
is,O
generally,O
assumed,O
that,O
DNA,O
elongation,O
is,O
stopped,O
by,O
the,O
insertion,O
of,O
AZT,I-Entity
into,O
the,O
chain,O
in,O
place,O
of,O
thymidine,I-Entity
thus,O
preventing,O
the,O
phosphate,I-Entity
hydroxyl,O
linkages,O
and,O
therefore,O
suppresses,O
hemopoietic,O
progenitor,O
cell,O
proliferation,O
in,O
an,O
early,O
stage,O
of,O
differentiation,O
.,O
CBA,O
/,O
Ca,O
male,O
mice,O
started,O
on,O
AZT,I-Entity
0.75,O
mg,O
/,O
ml,O
H2O,O
at,O
84,O
days,O
of,O
age,O
and,O
kept,O
on,O
it,O
for,O
687,O
days,O
when,O
dosage,O
reduced,O
to,O
0.5,O
mg,O
/,O
ml,O
H2O,O
for,O
a,O
group,O
",",O
another,O
group,O
removed,O
from,O
AZT,I-Entity
to,O
see,O
recovery,O
",",O
and,O
third,O
group,O
remained,O
on,O
0.75,O
mg,O
.,O
Histological,O
examination,O
on,O
9,O
of,O
10,O
mice,O
with,O
such,O
thrombocytopenia,I-Entity
showed,O
changes,O
compatible,O
with,O
myelodysplastic,B-Entity
syndrome,I-Entity
(,O
MDS,I-Entity
),O
.,O
There,O
were,O
two,O
cases,O
of,O
hypocellular,O
myelodysplasia,I-Entity
",",O
two,O
cases,O
of,O
hypersegmented,O
myelodysplastic,I-Entity
granulocytosis,O
",",O
two,O
cases,O
of,O
hypercellular,O
marrow,O
with,O
abnormal,O
megakaryocytes,O
with,O
bizarre,O
nuclei,O
",",O
one,O
case,O
of,O
megakaryocytic,O
myelosis,O
associated,O
with,O
a,O
hyperplastic,B-Entity
marrow,I-Entity
",",O
dysmyelopoiesis,I-Entity
and,O
a,O
hypocellular,B-Entity
marrow,I-Entity
and,O
two,O
cases,O
of,O
myelodysplasia,I-Entity
with,O
dyserythropoiesis,I-Entity
",",O
hemosiderosis,I-Entity
and,O
a,O
hypocellular,B-Entity
marrow,I-Entity
.,O
Above,O
mentioned,O
AZT,I-Entity
incorporation,O
may,O
have,O
induced,O
an,O
ineffective,O
hemopoiesis,O
in,O
the,O
primitive,O
hemopoietic,O
progenitor,O
cells,O
",",O
which,O
is,O
known,O
to,O
be,O
seen,O
commonly,O
in,O
the,O
myelodysplastic,B-Entity
syndrome,I-Entity
.,O
Influence,O
of,O
diet,O
free,O
of,O
NAD,I-Entity
-,O
precursors,O
on,O
acetaminophen,I-Entity
hepatotoxicity,I-Entity
in,O
mice,O
.,O
Recently,O
",",O
we,O
demonstrated,O
the,O
hepatoprotective,O
effects,O
of,O
nicotinic,B-Entity
acid,I-Entity
amide,I-Entity
",",O
a,O
selective,O
inhibitor,O
of,O
poly(ADP,B-Entity
-,I-Entity
ribose,I-Entity
),I-Entity
polymerase,O
(,O
PARP,O
;,O
EC,O
2.4.2.30,O
),O
on,O
mice,O
suffering,O
from,O
acetaminophen,I-Entity
(,O
AAP)-hepatitis,I-Entity
",",O
suggesting,O
that,O
the,O
AAP,I-Entity
-,O
induced,O
liver,B-Entity
injury,I-Entity
involves,O
a,O
step,O
which,O
depends,O
on,O
adenoribosylation,O
.,O
The,O
present,O
study,O
investigates,O
the,O
effects,O
of,O
a,O
diet,O
free,O
of,O
precursors,O
of,O
NAD,I-Entity
",",O
the,O
substrate,O
on,O
which,O
PARP,O
acts,O
",",O
in,O
female,O
NMRI,O
mice,O
with,O
AAP,I-Entity
hepatitis,I-Entity
and,O
evaluates,O
the,O
influence,O
of,O
simultaneous,O
ethanol,I-Entity
consumption,O
in,O
these,O
animals,O
.,O
Liver,B-Entity
injuries,I-Entity
were,O
quantified,O
as,O
serum,O
activities,O
of,O
glutamate,I-Entity
-,O
oxaloacetate,I-Entity
transaminase,O
(,O
GOT,O
),O
and,O
glutamate,I-Entity
-,O
pyruvate,I-Entity
transaminase,O
(,O
GPT,O
),O
.,O
While,O
AAP,I-Entity
caused,O
a,O
117-fold,O
elevation,O
of,O
serum,O
transaminase,O
activities,O
in,O
mice,O
kept,O
on,O
a,O
standard,O
laboratory,O
diet,O
",",O
which,O
was,O
significantly,O
exacerbated,O
by,O
ethanol,I-Entity
and,O
inhibited,O
by,O
nicotinic,B-Entity
acid,I-Entity
amide,I-Entity
(,O
NAA,I-Entity
),O
",",O
adverse,O
effects,O
were,O
noted,O
in,O
animals,O
fed,O
a,O
diet,O
free,O
of,O
precursors,O
of,O
NAD,I-Entity
.,O
In,O
these,O
animals,O
",",O
only,O
minor,O
increases,O
of,O
serum,O
transaminase,O
activities,O
were,O
measured,O
in,O
the,O
presence,O
of,O
AAP,I-Entity
",",O
and,O
unlike,O
the,O
exacerbation,O
caused,O
by,O
ethanol,I-Entity
in,O
mice,O
on,O
a,O
standard,O
diet,O
",",O
the,O
liver,B-Entity
damage,I-Entity
was,O
inhibited,O
by,O
50%,O
by,O
ethanol,I-Entity
.,O
A,O
further,O
64%,O
reduction,O
of,O
hepatitis,I-Entity
was,O
observed,O
",",O
when,O
NAA,I-Entity
was,O
given,O
to,O
ethanol,I-Entity
/,O
AAP,I-Entity
-,O
mice,O
.,O
Our,O
results,O
provide,O
evidence,O
that,O
the,O
AAP,I-Entity
-,O
induced,O
hepatitis,I-Entity
and,O
its,O
exacerbation,O
by,O
ethanol,I-Entity
can,O
either,O
be,O
reduced,O
by,O
end,O
-,O
product,O
inhibition,O
of,O
PARP,O
by,O
NAA,I-Entity
or,O
by,O
dietary,O
depletion,O
of,O
the,O
enzyme,O
's,O
substrate,O
NAD,I-Entity
.,O
We,O
see,O
the,O
main,O
application,O
of,O
NAA,I-Entity
as,O
for,O
the,O
combinational,O
use,O
in,O
pharmaceutical,O
preparations,O
of,O
acetaminophen,I-Entity
in,O
order,O
to,O
avoid,O
hepatic,B-Entity
damage,I-Entity
in,O
patients,O
treated,O
with,O
this,O
widely,O
used,O
analgesic,O
.,O
Antiarrhythmic,O
plasma,O
concentrations,O
of,O
cibenzoline,I-Entity
on,O
canine,O
ventricular,B-Entity
arrhythmias,I-Entity
.,O
Using,O
two,O
-,O
stage,O
coronary,O
ligation-,O
",",O
digitalis-,I-Entity
",",O
and,O
adrenaline,I-Entity
-,O
induced,O
canine,O
ventricular,B-Entity
arrhythmias,I-Entity
",",O
antiarrhythmic,O
effects,O
of,O
cibenzoline,I-Entity
were,O
examined,O
and,O
the,O
minimum,O
effective,O
plasma,O
concentration,O
for,O
each,O
arrhythmia,I-Entity
model,O
was,O
determined,O
.,O
Cibenzoline,I-Entity
suppressed,O
all,O
the,O
arrhythmias,I-Entity
",",O
and,O
the,O
minimum,O
effective,O
plasma,O
concentrations,O
for,O
arrhythmias,I-Entity
induced,O
by,O
24-h,O
coronary,O
ligation,O
",",O
48-h,O
coronary,O
ligation,O
",",O
digitalis,I-Entity
",",O
and,O
adrenaline,I-Entity
were,O
1.9,O
+,O
/-,O
The,O
concentration,O
for,O
adrenaline,I-Entity
-,O
induced,O
arrhythmia,I-Entity
was,O
significantly,O
higher,O
than,O
those,O
for,O
the,O
other,O
types,O
of,O
arrhythmias,I-Entity
.,O
This,O
pharmacological,O
profile,O
is,O
similar,O
to,O
those,O
of,O
mexiletine,I-Entity
and,O
tocainide,I-Entity
",",O
and,O
all,O
three,O
drugs,O
have,O
central,O
nervous,O
system,O
(,O
CNS,O
),O
stimulant,O
action,O
.,O
Because,O
cibenzoline,I-Entity
had,O
only,O
weak,O
hypotensive,I-Entity
and,O
sinus,O
node,O
depressive,I-Entity
effects,O
and,O
was,O
found,O
to,O
be,O
orally,O
active,O
when,O
given,O
to,O
coronary,O
ligation,O
arrhythmia,I-Entity
dogs,O
",",O
its,O
clinical,O
usefulness,O
is,O
expected,O
.,O
Immunopathology,O
of,O
penicillamine,I-Entity
-,O
induced,O
glomerular,B-Entity
disease,I-Entity
.,O
Four,O
patients,O
with,O
rheumatoid,B-Entity
arthritis,I-Entity
developed,O
heavy,O
proteinuria,I-Entity
after,O
five,O
to,O
12,O
months,O
of,O
treatment,O
with,O
D,B-Entity
-,I-Entity
penicillamine,I-Entity
.,O
The,O
findings,O
were,O
similar,O
to,O
those,O
in,O
early,O
membranous,B-Entity
glomerulonephritis,I-Entity
",",O
differences,O
being,O
observed,O
however,O
in,O
the,O
results,O
of,O
staining,O
for,O
the,O
early,O
-,O
acting,O
complement,O
components,O
C1q,O
and,O
C4,O
.,O
Ventricular,B-Entity
fibrillation,I-Entity
from,O
diatrizoate,I-Entity
with,O
and,O
without,O
chelating,O
agents,O
.,O
The,O
toxicity,I-Entity
of,O
Renografin,B-Entity
76%,I-Entity
was,O
compared,O
with,O
that,O
of,O
Hypaque,B-Entity
76%,I-Entity
by,O
selective,O
injection,O
of,O
each,O
into,O
the,O
right,O
coronary,O
artery,O
of,O
dogs,O
.,O
Renografin,I-Entity
contains,O
the,O
chelating,O
agents,O
sodium,B-Entity
citrate,I-Entity
and,O
disodium,B-Entity
edetate,I-Entity
",",O
while,O
Hypaque,I-Entity
contains,O
calcium,B-Entity
disodium,I-Entity
edetate,I-Entity
and,O
no,O
sodium,B-Entity
citrate,I-Entity
.,O
Ventricular,B-Entity
fibrillation,I-Entity
occurred,O
significantly,O
more,O
often,O
with,O
Renografin,I-Entity
",",O
suggesting,O
that,O
chelating,O
agents,O
contribute,O
to,O
toxicity,I-Entity
in,O
coronary,O
angiography,O
.,O
Rapid,O
reversal,O
of,O
anticoagulation,O
reduces,O
hemorrhage,I-Entity
volume,O
in,O
a,O
mouse,O
model,O
of,O
warfarin,I-Entity
-,O
associated,O
intracerebral,B-Entity
hemorrhage,I-Entity
.,O
Warfarin,I-Entity
-,O
associated,O
intracerebral,B-Entity
hemorrhage,I-Entity
(,O
W,O
-,O
ICH,I-Entity
),O
is,O
a,O
severe,O
type,O
of,O
stroke,I-Entity
.,O
There,O
is,O
no,O
consensus,O
on,O
the,O
optimal,O
treatment,O
for,O
W,O
-,O
ICH,I-Entity
.,O
Using,O
a,O
mouse,O
model,O
",",O
we,O
tested,O
whether,O
the,O
rapid,O
reversal,O
of,O
anticoagulation,O
using,O
human,O
prothrombin,B-Entity
complex,I-Entity
concentrate,I-Entity
(,O
PCC,I-Entity
),O
can,O
reduce,O
hemorrhagic,O
blood,O
volume,O
.,O
Male,O
CD-1,O
mice,O
were,O
treated,O
with,O
warfarin,I-Entity
(,O
2,O
mg,O
/,O
kg,O
over,O
24,O
h,O
),O
",",O
resulting,O
in,O
a,O
mean,O
(,O
+,O
/-s.d,O
.,O
),O
First,O
",",O
we,O
showed,O
that,O
an,O
intravenous,O
administration,O
of,O
human,O
PCC,I-Entity
rapidly,O
reversed,O
anticoagulation,O
in,O
mice,O
.,O
Second,O
",",O
a,O
stereotactic,O
injection,O
of,O
collagenase,O
was,O
administered,O
to,O
induce,O
hemorrhage,I-Entity
in,O
the,O
right,O
striatum,O
.,O
Forty,O
-,O
five,O
minutes,O
later,O
",",O
the,O
animals,O
were,O
randomly,O
treated,O
with,O
PCC,I-Entity
(,O
100,O
U,O
/,O
kg,O
),O
or,O
saline,O
i.v,O
.,O
Twenty,O
-,O
four,O
hours,O
